,standard,forecast,지역,예보,강수확률(%),popul
406,2019-02-07,2019-02-10,충청북도,구름조금,0.0,1600007
407,2019-02-07,2019-02-10,충청남도,구름조금,0.0,2123709
408,2019-02-07,2019-02-10,강원영서,구름조금,0.0,770751
409,2019-02-07,2019-02-10,강원영동,구름많음,0.0,770751
410,2019-02-07,2019-02-10,전라북도,구름조금,0.0,1818917
411,2019-02-07,2019-02-10,전라남도,구름조금,0.0,1868745
412,2019-02-07,2019-02-10,경상북도,구름조금,0.0,2665836
413,2019-02-07,2019-02-10,경상남도,구름조금,0.0,3362553
414,2019-02-08,2019-02-11,서울.인천.경기,구름조금,0.0,25925799
415,2019-02-08,2019-02-11,충청북도,구름조금,0.0,1600007
416,2019-02-08,2019-02-11,충청남도,구름조금,0.0,2123709
417,2019-02-08,2019-02-11,강원영서,구름조금,0.0,770751
418,2019-02-08,2019-02-11,강원영동,구름조금,0.0,770751
419,2019-02-08,2019-02-11,전라북도,구름조금,0.0,1818917
420,2019-02-08,2019-02-11,전라남도,구름조금,0.0,1868745
421,2019-02-08,2019-02-11,경상북도,구름많음,0.0,2665836
422,2019-02-08,2019-02-11,경상남도,구름많음,0.0,3362553
423,2019-02-09,2019-02-12,서울.인천.경기,맑음,0.0,25925799
424,2019-02-09,2019-02-12,충청북도,맑음,0.0,1600007
425,2019-02-09,2019-02-12,충청남도,맑음,0.0,2123709
426,2019-02-09,2019-02-12,강원영서,맑음,0.0,770751
427,2019-02-09,2019-02-12,강원영동,맑음,0.0,770751
428,2019-02-09,2019-02-12,전라북도,맑음,0.0,1818917
429,2019-02-09,2019-02-12,전라남도,맑음,0.0,1868745
430,2019-02-09,2019-02-12,경상북도,맑음,0.0,2665836
431,2019-02-09,2019-02-12,경상남도,맑음,0.0,3362553
432,2019-02-10,2019-02-13,서울.인천.경기,구름조금,0.0,25925799
433,2019-02-10,2019-02-13,충청북도,구름조금,0.0,1600007
434,2019-02-10,2019-02-13,충청남도,구름조금,0.0,2123709
435,2019-02-10,2019-02-13,강원영서,구름조금,0.0,770751
436,2019-02-10,2019-02-13,강원영동,구름조금,0.0,770751
437,2019-02-10,2019-02-13,전라북도,구름많음,0.0,1818917
438,2019-02-10,2019-02-13,전라남도,구름많음,0.0,1868745
439,2019-02-10,2019-02-13,경상북도,구름많음,0.0,2665836
440,2019-02-10,2019-02-13,경상남도,구름많음,0.0,3362553
441,2019-02-11,2019-02-14,서울.인천.경기,구름조금,0.0,25925799
442,2019-02-11,2019-02-14,충청북도,구름조금,0.0,1600007
443,2019-02-11,2019-02-14,충청남도,구름조금,0.0,2123709
444,2019-02-11,2019-02-14,강원영서,구름조금,0.0,770751
445,2019-02-11,2019-02-14,강원영동,구름많고 눈,0.0,770751
446,2019-02-11,2019-02-14,전라북도,구름많음,0.0,1818917
447,2019-02-11,2019-02-14,전라남도,구름많음,0.0,1868745
448,2019-02-11,2019-02-14,경상북도,구름조금,0.0,2665836
449,2019-02-11,2019-02-14,경상남도,구름많음,0.0,3362553
450,2019-02-12,2019-02-15,서울.인천.경기,흐리고 비/눈,0.0,25925799
451,2019-02-12,2019-02-15,충청북도,구름많고 비/눈,0.0,1600007
452,2019-02-12,2019-02-15,충청남도,구름많고 비/눈,0.0,2123709
453,2019-02-12,2019-02-15,강원영서,흐리고 비/눈,0.0,770751
454,2019-02-12,2019-02-15,강원영동,흐리고 비/눈,0.0,770751
455,2019-02-12,2019-02-15,전라북도,구름많고 비/눈,0.0,1818917
456,2019-02-12,2019-02-15,전라남도,흐리고 비,0.0,1868745
457,2019-02-12,2019-02-15,경상북도,구름많고 비/눈,0.0,2665836
458,2019-02-12,2019-02-15,경상남도,흐리고 비,0.0,3362553
459,2019-02-13,2019-02-16,서울.인천.경기,구름많음,0.0,25925799
460,2019-02-13,2019-02-16,충청북도,구름많음,0.0,1600007
461,2019-02-13,2019-02-16,충청남도,구름많음,0.0,2123709
462,2019-02-13,2019-02-16,강원영서,구름많음,0.0,770751
463,2019-02-13,2019-02-16,강원영동,맑음,0.0,770751
464,2019-02-13,2019-02-16,전라북도,구름많음,0.0,1818917
465,2019-02-13,2019-02-16,전라남도,구름많음,0.0,1868745
466,2019-02-13,2019-02-16,경상북도,맑음,0.0,2665836
467,2019-02-13,2019-02-16,경상남도,맑음,0.0,3362553
468,2019-02-14,2019-02-17,서울.인천.경기,맑음,0.0,25925799
469,2019-02-14,2019-02-17,충청북도,맑음,0.0,1600007
470,2019-02-14,2019-02-17,충청남도,맑음,0.0,2123709
471,2019-02-14,2019-02-17,강원영서,맑음,0.0,770751
472,2019-02-14,2019-02-17,강원영동,맑음,0.0,770751
473,2019-02-14,2019-02-17,전라북도,맑음,0.0,1818917
474,2019-02-14,2019-02-17,전라남도,맑음,0.0,1868745
475,2019-02-14,2019-02-17,경상북도,맑음,0.0,2665836
476,2019-02-14,2019-02-17,경상남도,맑음,0.0,3362553
477,2019-02-15,2019-02-18,서울.인천.경기,맑음,0.0,25925799
478,2019-02-15,2019-02-18,충청북도,맑음,0.0,1600007
479,2019-02-15,2019-02-18,충청남도,맑음,0.0,2123709
480,2019-02-15,2019-02-18,강원영서,맑음,0.0,770751
481,2019-02-15,2019-02-18,강원영동,맑음,0.0,770751
482,2019-02-15,2019-02-18,전라북도,맑음,0.0,1818917
483,2019-02-15,2019-02-18,전라남도,맑음,0.0,1868745
484,2019-02-15,2019-02-18,경상북도,맑음,0.0,2665836
485,2019-02-15,2019-02-18,경상남도,맑음,0.0,3362553
486,2019-02-16,2019-02-19,서울.인천.경기,흐리고 비/눈,0.0,25925799
487,2019-02-16,2019-02-19,충청북도,흐리고 비,0.0,1600007
488,2019-02-16,2019-02-19,충청남도,흐리고 비,0.0,2123709
489,2019-02-16,2019-02-19,강원영서,흐리고 비/눈,0.0,770751
490,2019-02-16,2019-02-19,강원영동,흐리고 비/눈,0.0,770751
491,2019-02-16,2019-02-19,전라북도,흐리고 비,0.0,1818917
492,2019-02-16,2019-02-19,전라남도,흐리고 비,0.0,1868745
493,2019-02-16,2019-02-19,경상북도,흐리고 비,0.0,2665836
494,2019-02-16,2019-02-19,경상남도,흐리고 비,0.0,3362553
495,2019-02-17,2019-02-20,서울.인천.경기,구름많음,0.0,25925799
496,2019-02-17,2019-02-20,충청북도,구름조금,0.0,1600007
497,2019-02-17,2019-02-20,충청남도,구름많음,0.0,2123709
498,2019-02-17,2019-02-20,강원영서,구름조금,0.0,770751
499,2019-02-17,2019-02-20,강원영동,구름조금,0.0,770751
500,2019-02-17,2019-02-20,전라북도,구름조금,0.0,1818917
501,2019-02-17,2019-02-20,전라남도,구름조금,0.0,1868745
502,2019-02-17,2019-02-20,경상북도,구름조금,0.0,2665836
503,2019-02-17,2019-02-20,경상남도,구름조금,0.0,3362553
504,2019-02-18,2019-02-21,서울.인천.경기,맑음,0.0,25925799
505,2019-02-18,2019-02-21,충청북도,맑음,0.0,1600007
506,2019-02-18,2019-02-21,충청남도,맑음,0.0,2123709
507,2019-02-18,2019-02-21,강원영서,맑음,0.0,770751
508,2019-02-18,2019-02-21,강원영동,맑음,0.0,770751
509,2019-02-18,2019-02-21,전라북도,맑음,0.0,1818917
510,2019-02-18,2019-02-21,전라남도,맑음,0.0,1868745
511,2019-02-18,2019-02-21,경상북도,맑음,0.0,2665836
512,2019-02-18,2019-02-21,경상남도,맑음,0.0,3362553
513,2019-02-19,2019-02-22,서울.인천.경기,맑음,0.0,25925799
514,2019-02-19,2019-02-22,충청북도,맑음,0.0,1600007
515,2019-02-19,2019-02-22,충청남도,맑음,0.0,2123709
516,2019-02-19,2019-02-22,강원영서,맑음,0.0,770751
517,2019-02-19,2019-02-22,강원영동,구름조금,0.0,770751
518,2019-02-19,2019-02-22,전라북도,구름많음,0.0,1818917
519,2019-02-19,2019-02-22,전라남도,구름많음,0.0,1868745
520,2019-02-19,2019-02-22,경상북도,구름많음,0.0,2665836
521,2019-02-19,2019-02-22,경상남도,구름많음,0.0,3362553
522,2019-02-20,2019-02-23,서울.인천.경기,구름많음,0.0,25925799
523,2019-02-20,2019-02-23,충청북도,구름많음,0.0,1600007
524,2019-02-20,2019-02-23,충청남도,구름많음,0.0,2123709
525,2019-02-20,2019-02-23,강원영서,구름많음,0.0,770751
526,2019-02-20,2019-02-23,강원영동,구름많고 비/눈,0.0,770751
527,2019-02-20,2019-02-23,전라북도,구름많음,0.0,1818917
528,2019-02-20,2019-02-23,전라남도,구름많음,0.0,1868745
529,2019-02-20,2019-02-23,경상북도,구름많음,0.0,2665836
530,2019-02-20,2019-02-23,경상남도,구름많음,0.0,3362553
531,2019-02-21,2019-02-24,서울.인천.경기,맑음,0.0,25925799
532,2019-02-21,2019-02-24,충청북도,맑음,0.0,1600007
533,2019-02-21,2019-02-24,충청남도,맑음,0.0,2123709
534,2019-02-21,2019-02-24,강원영서,맑음,0.0,770751
535,2019-02-21,2019-02-24,강원영동,구름많음,0.0,770751
536,2019-02-21,2019-02-24,전라북도,맑음,0.0,1818917
537,2019-02-21,2019-02-24,전라남도,맑음,0.0,1868745
538,2019-02-21,2019-02-24,경상북도,맑음,0.0,2665836
539,2019-02-21,2019-02-24,경상남도,맑음,0.0,3362553
540,2019-02-22,2019-02-25,서울.인천.경기,맑음,0.0,25925799
541,2019-02-22,2019-02-25,충청북도,맑음,0.0,1600007
542,2019-02-22,2019-02-25,충청남도,맑음,0.0,2123709
543,2019-02-22,2019-02-25,강원영서,맑음,0.0,770751
544,2019-02-22,2019-02-25,강원영동,구름많음,0.0,770751
545,2019-02-22,2019-02-25,전라북도,맑음,0.0,1818917
546,2019-02-22,2019-02-25,전라남도,맑음,0.0,1868745
547,2019-02-22,2019-02-25,경상북도,맑음,0.0,2665836
548,2019-02-22,2019-02-25,경상남도,맑음,0.0,3362553
549,2019-02-23,2019-02-26,서울.인천.경기,맑음,0.0,25925799
550,2019-02-23,2019-02-26,충청북도,맑음,0.0,1600007
551,2019-02-23,2019-02-26,충청남도,맑음,0.0,2123709
552,2019-02-23,2019-02-26,강원영서,맑음,0.0,770751
553,2019-02-23,2019-02-26,강원영동,맑음,0.0,770751
554,2019-02-23,2019-02-26,전라북도,맑음,0.0,1818917
555,2019-02-23,2019-02-26,전라남도,맑음,0.0,1868745
556,2019-02-23,2019-02-26,경상북도,맑음,0.0,2665836
557,2019-02-23,2019-02-26,경상남도,맑음,0.0,3362553
558,2019-02-24,2019-02-27,서울.인천.경기,구름많음,0.0,25925799
559,2019-02-24,2019-02-27,충청북도,구름많음,0.0,1600007
560,2019-02-24,2019-02-27,충청남도,구름많음,0.0,2123709
561,2019-02-24,2019-02-27,강원영서,구름많음,0.0,770751
562,2019-02-24,2019-02-27,강원영동,구름많음,0.0,770751
563,2019-02-24,2019-02-27,전라북도,구름많음,0.0,1818917
564,2019-02-24,2019-02-27,전라남도,구름많음,0.0,1868745
565,2019-02-24,2019-02-27,경상북도,구름많음,0.0,2665836
566,2019-02-24,2019-02-27,경상남도,구름많음,0.0,3362553
567,2019-02-25,2019-02-28,서울.인천.경기,구름많음,0.0,25925799
568,2019-02-25,2019-02-28,충청북도,구름많고 비,0.0,1600007
569,2019-02-25,2019-02-28,충청남도,구름많고 비,0.0,2123709
570,2019-02-25,2019-02-28,강원영서,구름많음,0.0,770751
571,2019-02-25,2019-02-28,강원영동,구름많음,0.0,770751
572,2019-02-25,2019-02-28,전라북도,흐리고 비,0.0,1818917
573,2019-02-25,2019-02-28,전라남도,흐리고 비,0.0,1868745
574,2019-02-25,2019-02-28,경상북도,흐리고 비,0.0,2665836
575,2019-02-25,2019-02-28,경상남도,흐리고 비,0.0,3362553
576,2019-02-26,2019-03-01,서울.인천.경기,맑음,0.0,25925799
577,2019-02-26,2019-03-01,충청북도,맑음,0.0,1600007
578,2019-02-26,2019-03-01,충청남도,맑음,0.0,2123709
579,2019-02-26,2019-03-01,강원영서,맑음,0.0,770751
580,2019-02-26,2019-03-01,강원영동,맑음,0.0,770751
581,2019-02-26,2019-03-01,전라북도,맑음,0.0,1818917
582,2019-02-26,2019-03-01,전라남도,맑음,0.0,1868745
583,2019-02-26,2019-03-01,경상북도,맑음,0.0,2665836
584,2019-02-26,2019-03-01,경상남도,맑음,0.0,3362553
585,2019-02-27,2019-03-02,서울.인천.경기,맑음,0.0,25925799
586,2019-02-27,2019-03-02,충청북도,맑음,0.0,1600007
587,2019-02-27,2019-03-02,충청남도,맑음,0.0,2123709
588,2019-02-27,2019-03-02,강원영서,맑음,0.0,770751
589,2019-02-27,2019-03-02,강원영동,맑음,0.0,770751
590,2019-02-27,2019-03-02,전라북도,구름많음,0.0,1818917
591,2019-02-27,2019-03-02,전라남도,구름많음,0.0,1868745
592,2019-02-27,2019-03-02,경상북도,구름많음,0.0,2665836
593,2019-02-27,2019-03-02,경상남도,구름많음,0.0,3362553
594,2019-02-28,2019-03-03,서울.인천.경기,구름많음,0.0,25925799
595,2019-02-28,2019-03-03,충청북도,흐리고 비,0.0,1600007
596,2019-02-28,2019-03-03,충청남도,흐리고 비,0.0,2123709
597,2019-02-28,2019-03-03,강원영서,구름많음,0.0,770751
598,2019-02-28,2019-03-03,강원영동,구름많고 비,0.0,770751
599,2019-02-28,2019-03-03,전라북도,흐리고 비,0.0,1818917
600,2019-02-28,2019-03-03,전라남도,흐리고 비,0.0,1868745
601,2019-02-28,2019-03-03,경상북도,흐리고 비,0.0,2665836
602,2019-02-28,2019-03-03,경상남도,흐리고 비,0.0,3362553
603,2019-03-01,2019-03-04,서울.인천.경기,구름많음,0.0,25925799
604,2019-03-01,2019-03-04,충청북도,구름많고 비,0.0,1600007
605,2019-03-01,2019-03-04,충청남도,구름많음,0.0,2123709
606,2019-03-01,2019-03-04,강원영서,구름많고 비/눈,0.0,770751
607,2019-03-01,2019-03-04,강원영동,흐리고 비/눈,0.0,770751
608,2019-03-01,2019-03-04,전라북도,구름많고 비,0.0,1818917
609,2019-03-01,2019-03-04,전라남도,구름많고 비,0.0,1868745
610,2019-03-01,2019-03-04,경상북도,구름많고 비,0.0,2665836
611,2019-03-01,2019-03-04,경상남도,구름많고 비,0.0,3362553
612,2019-03-02,2019-03-05,서울.인천.경기,맑음,0.0,25925799
613,2019-03-02,2019-03-05,충청북도,맑음,0.0,1600007
614,2019-03-02,2019-03-05,충청남도,맑음,0.0,2123709
615,2019-03-02,2019-03-05,강원영서,맑음,0.0,770751
616,2019-03-02,2019-03-05,강원영동,맑음,0.0,770751
617,2019-03-02,2019-03-05,전라북도,맑음,0.0,1818917
618,2019-03-02,2019-03-05,전라남도,맑음,0.0,1868745
619,2019-03-02,2019-03-05,경상북도,맑음,0.0,2665836
620,2019-03-02,2019-03-05,경상남도,맑음,0.0,3362553
621,2019-03-03,2019-03-06,서울.인천.경기,구름많음,0.0,25925799
622,2019-03-03,2019-03-06,충청북도,구름많음,0.0,1600007
623,2019-03-03,2019-03-06,충청남도,구름많음,0.0,2123709
624,2019-03-03,2019-03-06,강원영서,구름많음,0.0,770751
625,2019-03-03,2019-03-06,강원영동,구름많음,0.0,770751
626,2019-03-03,2019-03-06,전라북도,구름많음,0.0,1818917
627,2019-03-03,2019-03-06,전라남도,구름많음,0.0,1868745
628,2019-03-03,2019-03-06,경상북도,구름많음,0.0,2665836
629,2019-03-03,2019-03-06,경상남도,구름많음,0.0,3362553
630,2019-03-04,2019-03-07,서울.인천.경기,구름많음,0.0,25925799
631,2019-03-04,2019-03-07,충청북도,구름많음,0.0,1600007
632,2019-03-04,2019-03-07,충청남도,구름많음,0.0,2123709
633,2019-03-04,2019-03-07,강원영서,구름많고 비/눈,0.0,770751
634,2019-03-04,2019-03-07,강원영동,구름많고 비/눈,0.0,770751
635,2019-03-04,2019-03-07,전라북도,구름많음,0.0,1818917
636,2019-03-04,2019-03-07,전라남도,맑음,0.0,1868745
637,2019-03-04,2019-03-07,경상북도,구름많음,0.0,2665836
638,2019-03-04,2019-03-07,경상남도,맑음,0.0,3362553
639,2019-03-05,2019-03-08,서울.인천.경기,맑음,0.0,25925799
640,2019-03-05,2019-03-08,충청북도,맑음,0.0,1600007
641,2019-03-05,2019-03-08,충청남도,맑음,0.0,2123709
642,2019-03-05,2019-03-08,강원영서,맑음,0.0,770751
643,2019-03-05,2019-03-08,강원영동,맑음,0.0,770751
644,2019-03-05,2019-03-08,전라북도,맑음,0.0,1818917
645,2019-03-05,2019-03-08,전라남도,맑음,0.0,1868745
646,2019-03-05,2019-03-08,경상북도,맑음,0.0,2665836
647,2019-03-05,2019-03-08,경상남도,맑음,0.0,3362553
648,2019-03-06,2019-03-09,서울.인천.경기,구름많음,0.0,25925799
649,2019-03-06,2019-03-09,충청북도,구름많음,0.0,1600007
650,2019-03-06,2019-03-09,충청남도,구름많음,0.0,2123709
651,2019-03-06,2019-03-09,강원영서,구름많음,0.0,770751
652,2019-03-06,2019-03-09,강원영동,구름많음,0.0,770751
653,2019-03-06,2019-03-09,전라북도,구름많음,0.0,1818917
654,2019-03-06,2019-03-09,전라남도,구름많음,0.0,1868745
655,2019-03-06,2019-03-09,경상북도,구름많음,0.0,2665836
656,2019-03-06,2019-03-09,경상남도,구름많음,0.0,3362553
657,2019-03-07,2019-03-10,서울.인천.경기,구름많음,0.0,25925799
658,2019-03-07,2019-03-10,충청북도,흐리고 비,0.0,1600007
659,2019-03-07,2019-03-10,충청남도,흐리고 비,0.0,2123709
660,2019-03-07,2019-03-10,강원영서,구름많음,0.0,770751
661,2019-03-07,2019-03-10,강원영동,구름많음,0.0,770751
662,2019-03-07,2019-03-10,전라북도,흐리고 비,0.0,1818917
663,2019-03-07,2019-03-10,전라남도,흐리고 비,0.0,1868745
664,2019-03-07,2019-03-10,경상북도,흐리고 비,0.0,2665836
665,2019-03-07,2019-03-10,경상남도,흐리고 비,0.0,3362553
666,2019-03-08,2019-03-11,서울.인천.경기,구름많음,0.0,25925799
667,2019-03-08,2019-03-11,충청북도,구름많음,0.0,1600007
668,2019-03-08,2019-03-11,충청남도,구름많음,0.0,2123709
669,2019-03-08,2019-03-11,강원영서,구름많음,0.0,770751
670,2019-03-08,2019-03-11,강원영동,구름많고 비/눈,0.0,770751
671,2019-03-08,2019-03-11,전라북도,구름많음,0.0,1818917
672,2019-03-08,2019-03-11,전라남도,구름많음,0.0,1868745
673,2019-03-08,2019-03-11,경상북도,구름많고 비,0.0,2665836
674,2019-03-08,2019-03-11,경상남도,구름많고 비,0.0,3362553
675,2019-03-09,2019-03-12,서울.인천.경기,구름많음,0.0,25925799
676,2019-03-09,2019-03-12,충청북도,구름많음,0.0,1600007
677,2019-03-09,2019-03-12,충청남도,구름많음,0.0,2123709
678,2019-03-09,2019-03-12,강원영서,구름많음,0.0,770751
679,2019-03-09,2019-03-12,강원영동,구름많음,0.0,770751
680,2019-03-09,2019-03-12,전라북도,구름많음,0.0,1818917
681,2019-03-09,2019-03-12,전라남도,구름많음,0.0,1868745
682,2019-03-09,2019-03-12,경상북도,구름많음,0.0,2665836
683,2019-03-09,2019-03-12,경상남도,구름많음,0.0,3362553
684,2019-03-10,2019-03-13,서울.인천.경기,맑음,0.0,25925799
685,2019-03-10,2019-03-13,충청북도,맑음,0.0,1600007
686,2019-03-10,2019-03-13,충청남도,맑음,0.0,2123709
687,2019-03-10,2019-03-13,강원영서,맑음,0.0,770751
688,2019-03-10,2019-03-13,강원영동,맑음,0.0,770751
689,2019-03-10,2019-03-13,전라북도,맑음,0.0,1818917
690,2019-03-10,2019-03-13,전라남도,맑음,0.0,1868745
691,2019-03-10,2019-03-13,경상북도,맑음,0.0,2665836
692,2019-03-10,2019-03-13,경상남도,맑음,0.0,3362553
693,2019-03-11,2019-03-14,서울.인천.경기,맑음,0.0,25925799
694,2019-03-11,2019-03-14,충청북도,맑음,0.0,1600007
695,2019-03-11,2019-03-14,충청남도,맑음,0.0,2123709
696,2019-03-11,2019-03-14,강원영서,맑음,0.0,770751
697,2019-03-11,2019-03-14,강원영동,맑음,0.0,770751
698,2019-03-11,2019-03-14,전라북도,맑음,0.0,1818917
699,2019-03-11,2019-03-14,전라남도,맑음,0.0,1868745
700,2019-03-11,2019-03-14,경상북도,맑음,0.0,2665836
701,2019-03-11,2019-03-14,경상남도,맑음,0.0,3362553
702,2019-03-12,2019-03-15,서울.인천.경기,흐리고 비/눈,0.0,25925799
703,2019-03-12,2019-03-15,충청북도,흐리고 비,0.0,1600007
704,2019-03-12,2019-03-15,충청남도,흐리고 비,0.0,2123709
705,2019-03-12,2019-03-15,강원영서,흐리고 비/눈,0.0,770751
706,2019-03-12,2019-03-15,강원영동,흐리고 비/눈,0.0,770751
