,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
243,1591218000000,20,100150,200424,LG전자 통돌이 세탁기 TR14WK1(화이트),가전," 499,900 ",23014384.0
244,1591219200000,20,100012,200020,AAC의 별미김치 3종(v2),농수축," 29,900 ",39522188.0
245,1591220400000,20,100012,200020,AAC의 별미김치 3종(v2),농수축," 29,900 ",39522188.0
246,1591221600000,20,100012,200020,AAC의 별미김치 3종(v2),농수축," 29,900 ",37440816.0
247,1591222800000,20,100841,202484,옛날 그 쥐포 110장 (11팩),농수축," 32,900 ",37824736.0
248,1591224000000,20,100841,202484,옛날 그 쥐포 110장 (11팩),농수축," 32,900 ",37824736.0
249,1591225200000,20,100841,202484,옛날 그 쥐포 110장 (11팩),농수축," 32,900 ",33882932.0
250,1591226400000,15,100281,201011,에버라스트 스텐다드 드로즈 10+4종(2020),속옷," 39,900 ",16301759.0
251,1591227300000,15,100281,201011,에버라스트 스텐다드 드로즈 10+4종(2020),속옷," 39,900 ",16301759.0
252,1591228200000,15,100281,201011,에버라스트 스텐다드 드로즈 10+4종(2020),속옷," 39,900 ",16301759.0
253,1591229100000,15,100281,201011,에버라스트 스텐다드 드로즈 10+4종(2020),속옷," 39,900 ",13485818.0
254,1591230000000,20,100057,200143,뉴트리원 다이어트 구미 시즌2,건강기능," 59,000 ",26922642.0
255,1591231200000,20,100057,200143,뉴트리원 다이어트 구미 시즌2,건강기능," 59,000 ",26922642.0
256,1591232400000,20,100057,200143,뉴트리원 다이어트 구미 시즌2,건강기능," 59,000 ",21036210.0
257,1591233600000,20,100648,201969,마르조 로아벨 시어서커원피스 3종,의류," 59,800 ",20924376.0
258,1591234800000,16,100648,201969,마르조 로아벨 시어서커원피스 3종,의류," 59,800 ",13666766.0
259,1591236000000,20,100648,201969,마르조 로아벨 시어서커원피스 3종,의류," 59,800 ",18489834.0
260,1591251600000,20,100647,201968,로질리 도로시 원피스 3종,의류," 39,800 ",21005810.0
261,1591252800000,20,100647,201968,로질리 도로시 원피스 3종,의류," 39,800 ",21005810.0
262,1591254000000,20,100647,201968,로질리 도로시 원피스 3종,의류," 39,800 ",21810972.0
263,1591255200000,20,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용," 39,800 ",21810972.0
264,1591256400000,20,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용," 39,800 ",21810972.0
265,1591257600000,20,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용," 39,800 ",23285858.0
266,1591258800000,20,100186,200621,기라로쉬 멀티 클립온 선글라스,잡화," 49,000 ",23157068.0
267,1591260000000,20,100186,200621,기라로쉬 멀티 클립온 선글라스,잡화," 49,000 ",23157068.0
268,1591261200000,20,100186,200621,기라로쉬 멀티 클립온 선글라스,잡화," 49,000 ",26815270.0
269,1591262400000,20,100362,201150,에이유플러스 슈퍼선스틱 1004(최저가),이미용," 39,900 ",26767760.0
270,1591263600000,20,100362,201150,에이유플러스 슈퍼선스틱 1004(최저가),이미용," 39,900 ",26767760.0
271,1591264800000,20,100362,201150,에이유플러스 슈퍼선스틱 1004(최저가),이미용," 39,900 ",30347868.0
272,1591266000000,20,100770,202252,에지리 스텐큐브 프라이팬,주방," 179,000 ",16625747.0
273,1591267200000,20,100770,202252,에지리 스텐큐브 프라이팬,주방," 179,000 ",16625747.0
274,1591268400000,20,100770,202252,에지리 스텐큐브 프라이팬,주방," 179,000 ",16410973.0
275,1591269600000,20,100546,201632,국내산 반건조우럭 8팩,농수축," 39,900 ",33712776.0
276,1591270800000,20,100546,201632,국내산 반건조우럭 8팩,농수축," 39,900 ",33712788.0
277,1591272000000,20,100546,201632,국내산 반건조우럭 8팩,농수축," 39,900 ",34419144.0
278,1591273200000,20,100425,201337,프리모 5단+5단+3단 폴딩선반,생활용품," 209,000 ",17377092.0
279,1591273200000,20,100425,201336,프리모 5단+5단 폴딩선반,생활용품," 149,000 ",20591972.0
280,1591273200000,20,100425,201334,프리모 3단 폴딩선반,생활용품," 69,000 ",31526738.0
281,1591273200000,20,100425,201335,프리모 5단 폴딩선반,생활용품," 89,000 ",26165024.0
282,1591274400000,20,100425,201337,프리모 5단+5단+3단 폴딩선반,생활용품," 209,000 ",17377092.0
283,1591274400000,20,100425,201336,프리모 5단+5단 폴딩선반,생활용품," 149,000 ",20591972.0
284,1591274400000,20,100425,201334,프리모 3단 폴딩선반,생활용품," 69,000 ",31526738.0
285,1591274400000,20,100425,201335,프리모 5단 폴딩선반,생활용품," 89,000 ",26165024.0
286,1591275600000,20,100425,201337,프리모 5단+5단+3단 폴딩선반,생활용품," 209,000 ",17249798.0
287,1591275600000,20,100425,201336,프리모 5단+5단 폴딩선반,생활용품," 149,000 ",21753770.0
288,1591275600000,20,100425,201334,프리모 3단 폴딩선반,생활용품," 69,000 ",30635342.0
289,1591275600000,20,100425,201335,프리모 5단 폴딩선반,생활용품," 89,000 ",26095650.0
290,1591276800000,20,100445,202278,쿠미투니카 쿨 레이시 란쥬쉐이퍼&팬티,속옷," 69,900 ",30353028.0
291,1591278000000,20,100445,202278,쿠미투니카 쿨 레이시 란쥬쉐이퍼&팬티,속옷," 69,900 ",30353028.0
292,1591279200000,20,100445,202278,쿠미투니카 쿨 레이시 란쥬쉐이퍼&팬티,속옷," 69,900 ",29461646.0
293,1591280400000,20,100105,200291,지나송 로사 웨딩스타일 암막 이중커튼(중형),침구," 99,000 ",26128864.0
294,1591280400000,20,100105,200289,지나송 로사 웨딩스타일 암막 이중커튼(대형),침구," 119,000 ",26381168.0
295,1591280400000,20,100105,200292,지나송 로사 웨딩스타일 암막 이중커튼(특대형),침구," 139,000 ",25959932.0
296,1591280400000,20,100105,200290,지나송 로사 웨딩스타일 암막 이중커튼(슈퍼특대형),침구," 169,000 ",18763904.0
297,1591281600000,20,100105,200291,지나송 로사 웨딩스타일 암막 이중커튼(중형),침구," 99,000 ",26128864.0
298,1591281600000,20,100105,200289,지나송 로사 웨딩스타일 암막 이중커튼(대형),침구," 119,000 ",26381168.0
299,1591281600000,20,100105,200292,지나송 로사 웨딩스타일 암막 이중커튼(특대형),침구," 139,000 ",25959932.0
300,1591281600000,20,100105,200290,지나송 로사 웨딩스타일 암막 이중커튼(슈퍼특대형),침구," 169,000 ",18763904.0
301,1591282800000,20,100105,200291,지나송 로사 웨딩스타일 암막 이중커튼(중형),침구," 99,000 ",30489040.0
302,1591282800000,20,100105,200289,지나송 로사 웨딩스타일 암막 이중커튼(대형),침구," 119,000 ",38290196.0
303,1591282800000,20,100105,200292,지나송 로사 웨딩스타일 암막 이중커튼(특대형),침구," 139,000 ",37557460.0
304,1591282800000,20,100105,200290,지나송 로사 웨딩스타일 암막 이중커튼(슈퍼특대형),침구," 169,000 ",25235012.0
305,1591284000000,20,100593,201813,신일써큘레이터 스탠드 블랙+블랙(SIF-PC30DCC),생활용품," 248,000 ",20232752.0
306,1591284000000,20,100593,201817,신일써큘레이터 스탠드 화이트+화이트(PC60TPO),생활용품," 248,000 ",20232754.0
307,1591284000000,20,100593,201811,신일써큘레이터 스탠드 블랙(SIF-PC30DCC),생활용품," 139,000 ",37557464.0
308,1591284000000,20,100593,201815,신일써큘레이터 스탠드 화이트(PC60TPO),생활용품," 139,000 ",37557460.0
309,1591285200000,20,100593,201813,신일써큘레이터 스탠드 블랙+블랙(SIF-PC30DCC),생활용품," 248,000 ",20232752.0
310,1591285200000,20,100593,201817,신일써큘레이터 스탠드 화이트+화이트(PC60TPO),생활용품," 248,000 ",20232752.0
311,1591285200000,20,100593,201811,신일써큘레이터 스탠드 블랙(SIF-PC30DCC),생활용품," 139,000 ",37557460.0
312,1591285200000,20,100593,201815,신일써큘레이터 스탠드 화이트(PC60TPO),생활용품," 139,000 ",37557460.0
313,1591286400000,20,100593,201813,신일써큘레이터 스탠드 블랙+블랙(SIF-PC30DCC),생활용품," 248,000 ",20613346.0
314,1591286400000,20,100593,201817,신일써큘레이터 스탠드 화이트+화이트(PC60TPO),생활용품," 248,000 ",20613346.0
315,1591286400000,20,100593,201811,신일써큘레이터 스탠드 블랙(SIF-PC30DCC),생활용품," 139,000 ",38089308.0
316,1591286400000,20,100593,201815,신일써큘레이터 스탠드 화이트(PC60TPO),생활용품," 139,000 ",38089308.0
317,1591287600000,20,100621,201923,비비고 만두,농수축," 30,900 ",38215292.0
318,1591288800000,20,100621,201923,비비고 만두,농수축," 30,900 ",38215292.0
319,1591290000000,20,100621,201923,비비고 만두,농수축," 30,900 ",41827516.0
320,1591291200000,20,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축," 59,900 ",45929824.0
321,1591291200000,20,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축," 39,900 ",43952908.0
322,1591292400000,20,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축," 59,900 ",45929824.0
323,1591292400000,20,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축," 39,900 ",43952908.0
324,1591293600000,20,100116,200317,*[맥널티] 싱글 오리진 핸드드립 커피 5종 17박스 + 커피포트 2개,농수축," 59,900 ",48275560.0
325,1591293600000,20,100116,200316,*[맥널티] 싱글 오리진 핸드드립 커피 5종 10박스 + 커피포트 1개,농수축," 39,900 ",47074710.0
326,1591294800000,20,100486,201464,AXA손해보험 운전자보험 (2020.05),무형, - ,0.0
327,1591296000000,20,100486,201464,AXA손해보험 운전자보험 (2020.05),무형, - ,0.0
328,1591297200000,20,100486,201464,AXA손해보험 운전자보험 (2020.05),무형, - ,0.0
329,1591298400000,20,100384,201253,보디가드 남성드로즈12종,속옷," 49,900 ",46244370.0
330,1591298400000,20,100384,201252,보디가드 남성 트렁크8종,속옷," 49,900 ",46244370.0
331,1591299600000,20,100384,201253,보디가드 남성드로즈12종,속옷," 49,900 ",46244370.0
332,1591299600000,20,100384,201252,보디가드 남성 트렁크8종,속옷," 49,900 ",46244370.0
333,1591300800000,20,100384,201253,보디가드 남성드로즈12종,속옷," 49,900 ",44066640.0
334,1591300800000,20,100384,201252,보디가드 남성 트렁크8종,속옷," 49,900 ",44066640.0
335,1591302000000,20,100167,200588,유귀열의 귀한 갓김치 5kg,농수축," 30,900 ",41731536.0
336,1591303200000,20,100167,200588,유귀열의 귀한 갓김치 5kg,농수축," 30,900 ",41731536.0
337,1591304400000,20,100167,200588,유귀열의 귀한 갓김치 5kg,농수축," 30,900 ",39650160.0
338,1591305600000,20,100800,202364,[바다먹자] 국내산 반건조 오징어 7팩 (14미),농수축," 39,900 ",40801896.0
339,1591306800000,20,100800,202364,[바다먹자] 국내산 반건조 오징어 7팩 (14미),농수축," 39,900 ",40801896.0
340,1591308000000,11,100800,202364,[바다먹자] 국내산 반건조 오징어 7팩 (14미),농수축," 39,900 ",10234435.0
341,1591309200000,20,100599,201882,푸마 순면 100% 언더셔츠 7종 데일리 패키지(2차),속옷," 79,000 ",29647526.0
342,1591310400000,20,100599,201882,푸마 순면 100% 언더셔츠 7종 데일리 패키지(2차),속옷," 79,000 ",29647526.0
343,1591311600000,20,100599,201882,푸마 순면 100% 언더셔츠 7종 데일리 패키지(2차),속옷," 79,000 ",26184990.0
344,1591312800000,20,100333,201042,족선생 차콜 풋샴푸,이미용," 39,900 ",35313696.0
345,1591314000000,20,100333,201042,족선생 차콜 풋샴푸,이미용," 39,900 ",35313696.0
346,1591315200000,20,100333,201042,족선생 차콜 풋샴푸,이미용," 39,900 ",29769674.0
347,1591316400000,20,100072,200194,"삼성화재 천만안심 건강보험(암보험, 1907)",무형, - ,0.0
348,1591317600000,20,100072,200194,"삼성화재 천만안심 건강보험(암보험, 1907)",무형, - ,0.0
349,1591318800000,20,100072,200194,"삼성화재 천만안심 건강보험(암보험, 1907)",무형, - ,0.0
350,1591320000000,20,100259,200873,블링썸 듀얼 포시즌 틴트브로우,이미용," 49,900 ",22984134.0
351,1591321200000,16,100259,200873,블링썸 듀얼 포시즌 틴트브로우,이미용," 49,900 ",14085200.0
352,1591322400000,20,100259,200873,블링썸 듀얼 포시즌 틴트브로우,이미용," 49,900 ",18217834.0
353,1591338000000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",21485984.0
354,1591339200000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",21485984.0
355,1591340400000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",22378302.0
356,1591341600000,15,100077,200212,발레리 라이크라 쉐이핑 팬티 10+2종 패키지(19차),속옷," 49,900 ",24994216.0
357,1591342500000,15,100077,200212,발레리 라이크라 쉐이핑 팬티 10+2종 패키지(19차),속옷," 49,900 ",24994216.0
358,1591343400000,15,100077,200212,발레리 라이크라 쉐이핑 팬티 10+2종 패키지(19차),속옷," 49,900 ",24994216.0
359,1591344300000,15,100077,200212,발레리 라이크라 쉐이핑 팬티 10+2종 패키지(19차),속옷," 49,900 ",24401184.0
360,1591345200000,20,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방," 89,000 ",23073684.0
361,1591346400000,20,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방," 89,000 ",23073684.0
362,1591347600000,20,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방," 89,000 ",23617504.0
363,1591348800000,20,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축," 40,900 ",26738682.0
364,1591348800000,20,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축," 45,900 ",26621922.0
365,1591350000000,20,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축," 40,900 ",26738682.0
366,1591350000000,20,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축," 45,900 ",26621922.0
367,1591351200000,20,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축," 40,900 ",30289340.0
368,1591351200000,20,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축," 45,900 ",30727344.0
369,1591352400000,20,100108,200300,르까프 여성 썸머 쿨카라 티셔츠 5종,의류," 29,900 ",31864626.0
370,1591353600000,20,100108,200300,르까프 여성 썸머 쿨카라 티셔츠 5종,의류," 29,900 ",31864626.0
371,1591354800000,20,100108,200300,르까프 여성 썸머 쿨카라 티셔츠 5종,의류," 29,900 ",34191650.0
372,1591356000000,20,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방," 218,000 ",17939054.0
373,1591356000000,20,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방," 208,000 ",17540058.0
374,1591357200000,20,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방," 218,000 ",17939054.0
375,1591357200000,20,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방," 208,000 ",17540058.0
376,1591358400000,20,100837,202460,CRP-QS107FG/FS 쿠쿠전기밥솥 10인용 2020,주방," 218,000 ",17727496.0
377,1591358400000,20,100837,202459,CRP-P0610FD 쿠쿠전기밥솥 6인용(QS) 2020,주방," 208,000 ",17338156.0
378,1591359600000,20,100570,201673,KT휴대폰_삼성갤럭시 노트10,무형, - ,0.0
379,1591359600000,20,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형, - ,0.0
380,1591360800000,20,100570,201673,KT휴대폰_삼성갤럭시 노트10,무형, - ,0.0
381,1591360800000,20,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형, - ,0.0
382,1591362000000,20,100570,201673,KT휴대폰_삼성갤럭시 노트10,무형, - ,0.0
383,1591362000000,20,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형, - ,0.0
384,1591363200000,20,100068,200184,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",23161562.0
385,1591363200000,20,100068,200186,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전," 849,000 ",23564590.0
386,1591363200000,20,100068,200179,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",23885990.0
387,1591363200000,20,100068,200181,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전," 969,000 ",23198190.0
388,1591364400000,20,100068,200184,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",23161562.0
389,1591364400000,20,100068,200186,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전," 849,000 ",23564590.0
390,1591364400000,20,100068,200179,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",23885990.0
391,1591364400000,20,100068,200181,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전," 969,000 ",23198190.0
392,1591365600000,20,100068,200184,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",23220550.0
393,1591365600000,20,100068,200186,캐리어 벽걸이 에어컨 9형 ARC09VBC,가전," 849,000 ",23437516.0
394,1591365600000,20,100068,200179,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",23714156.0
395,1591365600000,20,100068,200181,캐리어 벽걸이 에어컨 13형 ARC13VBC,가전," 969,000 ",23412114.0
396,1591366800000,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용," 59,000 ",31730372.0
397,1591368000000,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용," 59,000 ",31730372.0
